Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    POL,     .,    .,     ., 1987, 1987, 55,     1,   ACY,       1,0.00077,2.02418,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1987, 1987, 56,     1,   ACY,       1,0.00063,2.02495,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1987, 1987, 57,     1,   ACY,       1,0.00054,2.02558,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1987, 1987, 58,     1,   ACY,       1,0.00042,2.02612,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1987, 1987, 59,    99,   ACY,       1,0.00146,2.02654,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 15,     1,   ACY,       1,0.00002,0.00000,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 16,     1,   ACY,       1,0.00024,0.00002,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 17,     1,   ACY,       1,0.00120,0.00026,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 18,     1,   ACY,       1,0.00957,0.00146,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 19,     1,   ACY,       1,0.02594,0.01103,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 20,     1,   ACY,       1,0.04142,0.03697,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 21,     1,   ACY,       1,0.05697,0.07839,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 22,     1,   ACY,       1,0.09281,0.13536,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 23,     1,   ACY,       1,0.13019,0.22817,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 24,     1,   ACY,       1,0.15312,0.35836,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 25,     1,   ACY,       1,0.16319,0.51148,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 26,     1,   ACY,       1,0.16161,0.67467,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 27,     1,   ACY,       1,0.15184,0.83628,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 28,     1,   ACY,       1,0.13954,0.98812,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 29,     1,   ACY,       1,0.12667,1.12766,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 30,     1,   ACY,       1,0.11065,1.25433,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 31,     1,   ACY,       1,0.09554,1.36498,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 32,     1,   ACY,       1,0.08272,1.46052,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 33,     1,   ACY,       1,0.07032,1.54324,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 34,     1,   ACY,       1,0.06288,1.61356,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 35,     1,   ACY,       1,0.05287,1.67644,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 36,     1,   ACY,       1,0.04556,1.72931,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 37,     1,   ACY,       1,0.03977,1.77487,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 38,     1,   ACY,       1,0.03437,1.81464,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 39,     1,   ACY,       1,0.02914,1.84901,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 40,     1,   ACY,       1,0.02474,1.87815,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 41,     1,   ACY,       1,0.02040,1.90289,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 42,     1,   ACY,       1,0.01657,1.92329,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 43,     1,   ACY,       1,0.01452,1.93986,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 44,     1,   ACY,       1,0.01265,1.95438,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 45,     1,   ACY,       1,0.00972,1.96703,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 46,     1,   ACY,       1,0.00785,1.97675,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 47,     1,   ACY,       1,0.00633,1.98460,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 48,     1,   ACY,       1,0.00525,1.99093,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 49,     1,   ACY,       1,0.00398,1.99618,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 50,     1,   ACY,       1,0.00294,2.00016,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 51,     1,   ACY,       1,0.00207,2.00310,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 52,     1,   ACY,       1,0.00164,2.00517,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 53,     1,   ACY,       1,0.00115,2.00681,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 54,     1,   ACY,       1,0.00108,2.00796,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 55,     1,   ACY,       1,0.00089,2.00904,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 56,     1,   ACY,       1,0.00063,2.00993,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 57,     1,   ACY,       1,0.00052,2.01056,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 58,     1,   ACY,       1,0.00035,2.01108,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1988, 1988, 59,    99,   ACY,       1,0.00164,2.01143,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 15,     1,   ACY,       1,0.00005,0.00000,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 16,     1,   ACY,       1,0.00024,0.00005,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 17,     1,   ACY,       1,0.00106,0.00029,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 18,     1,   ACY,       1,0.00947,0.00135,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 19,     1,   ACY,       1,0.02662,0.01082,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 20,     1,   ACY,       1,0.04277,0.03744,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 21,     1,   ACY,       1,0.05957,0.08021,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 22,     1,   ACY,       1,0.09470,0.13978,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 23,     1,   ACY,       1,0.13183,0.23448,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 24,     1,   ACY,       1,0.15304,0.36631,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 25,     1,   ACY,       1,0.16082,0.51935,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 26,     1,   ACY,       1,0.15912,0.68017,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 27,     1,   ACY,       1,0.15135,0.83929,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 28,     1,   ACY,       1,0.13589,0.99064,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 29,     1,   ACY,       1,0.12323,1.12653,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 30,     1,   ACY,       1,0.10853,1.24976,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 31,     1,   ACY,       1,0.09375,1.35829,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 32,     1,   ACY,       1,0.08053,1.45204,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 33,     1,   ACY,       1,0.06918,1.53257,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 34,     1,   ACY,       1,0.05895,1.60175,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 35,     1,   ACY,       1,0.05129,1.66070,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 36,     1,   ACY,       1,0.04333,1.71199,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 37,     1,   ACY,       1,0.03793,1.75532,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 38,     1,   ACY,       1,0.03205,1.79325,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 39,     1,   ACY,       1,0.02687,1.82530,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 40,     1,   ACY,       1,0.02211,1.85217,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 41,     1,   ACY,       1,0.01903,1.87428,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 42,     1,   ACY,       1,0.01578,1.89331,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 43,     1,   ACY,       1,0.01272,1.90909,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 44,     1,   ACY,       1,0.01077,1.92181,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 45,     1,   ACY,       1,0.00893,1.93258,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 46,     1,   ACY,       1,0.00741,1.94151,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 47,     1,   ACY,       1,0.00579,1.94892,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 48,     1,   ACY,       1,0.00481,1.95471,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 49,     1,   ACY,       1,0.00356,1.95952,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 50,     1,   ACY,       1,0.00281,1.96308,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 51,     1,   ACY,       1,0.00193,1.96589,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 52,     1,   ACY,       1,0.00158,1.96782,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 53,     1,   ACY,       1,0.00127,1.96940,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 54,     1,   ACY,       1,0.00105,1.97067,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 55,     1,   ACY,       1,0.00072,1.97172,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 56,     1,   ACY,       1,0.00061,1.97244,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 57,     1,   ACY,       1,0.00050,1.97305,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 58,     1,   ACY,       1,0.00046,1.97355,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1989, 1989, 59,    99,   ACY,       1,0.00163,1.97401,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 15,     1,   ACY,       1,0.00005,0.00000,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 16,     1,   ACY,       1,0.00024,0.00005,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 17,     1,   ACY,       1,0.00159,0.00029,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 18,     1,   ACY,       1,0.00983,0.00188,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 19,     1,   ACY,       1,0.02727,0.01171,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 20,     1,   ACY,       1,0.04474,0.03898,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 21,     1,   ACY,       1,0.06583,0.08372,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 22,     1,   ACY,       1,0.09866,0.14955,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 23,     1,   ACY,       1,0.13141,0.24821,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 24,     1,   ACY,       1,0.15136,0.37962,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 25,     1,   ACY,       1,0.16058,0.53098,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 26,     1,   ACY,       1,0.15427,0.69156,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 27,     1,   ACY,       1,0.14578,0.84583,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 28,     1,   ACY,       1,0.13383,0.99161,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 29,     1,   ACY,       1,0.11849,1.12544,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 30,     1,   ACY,       1,0.10583,1.24393,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 31,     1,   ACY,       1,0.09198,1.34976,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 32,     1,   ACY,       1,0.07895,1.44174,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 33,     1,   ACY,       1,0.06796,1.52069,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 34,     1,   ACY,       1,0.05765,1.58865,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 35,     1,   ACY,       1,0.04882,1.64630,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 36,     1,   ACY,       1,0.04352,1.69512,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 37,     1,   ACY,       1,0.03647,1.73864,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 38,     1,   ACY,       1,0.03156,1.77511,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 39,     1,   ACY,       1,0.02665,1.80667,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 40,     1,   ACY,       1,0.02222,1.83332,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 41,     1,   ACY,       1,0.01877,1.85554,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 42,     1,   ACY,       1,0.01552,1.87431,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 43,     1,   ACY,       1,0.01217,1.88983,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 44,     1,   ACY,       1,0.01016,1.90200,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 45,     1,   ACY,       1,0.00825,1.91216,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 46,     1,   ACY,       1,0.00705,1.92041,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 47,     1,   ACY,       1,0.00529,1.92746,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 48,     1,   ACY,       1,0.00414,1.93275,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 49,     1,   ACY,       1,0.00323,1.93689,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 50,     1,   ACY,       1,0.00291,1.94012,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 51,     1,   ACY,       1,0.00199,1.94303,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 52,     1,   ACY,       1,0.00153,1.94502,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 53,     1,   ACY,       1,0.00119,1.94655,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 54,     1,   ACY,       1,0.00095,1.94774,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 55,     1,   ACY,       1,0.00077,1.94869,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 56,     1,   ACY,       1,0.00059,1.94946,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 57,     1,   ACY,       1,0.00039,1.95005,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 58,     1,   ACY,       1,0.00035,1.95044,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1990, 1990, 59,    99,   ACY,       1,0.00138,1.95079,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 15,     1,   ACY,       1,0.00004,0.00000,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 16,     1,   ACY,       1,0.00020,0.00004,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 17,     1,   ACY,       1,0.00159,0.00024,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 18,     1,   ACY,       1,0.01010,0.00183,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 19,     1,   ACY,       1,0.02724,0.01193,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 20,     1,   ACY,       1,0.04510,0.03917,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 21,     1,   ACY,       1,0.06991,0.08427,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 22,     1,   ACY,       1,0.10565,0.15418,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 23,     1,   ACY,       1,0.13280,0.25983,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 24,     1,   ACY,       1,0.15353,0.39263,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 25,     1,   ACY,       1,0.15972,0.54616,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 26,     1,   ACY,       1,0.15667,0.70588,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 27,     1,   ACY,       1,0.14526,0.86255,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 28,     1,   ACY,       1,0.13293,1.00781,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 29,     1,   ACY,       1,0.12128,1.14074,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 30,     1,   ACY,       1,0.10618,1.26202,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 31,     1,   ACY,       1,0.09385,1.36820,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 32,     1,   ACY,       1,0.08111,1.46205,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 33,     1,   ACY,       1,0.06885,1.54316,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 34,     1,   ACY,       1,0.05862,1.61201,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 35,     1,   ACY,       1,0.05127,1.67063,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 36,     1,   ACY,       1,0.04360,1.72190,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 37,     1,   ACY,       1,0.03766,1.76550,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 38,     1,   ACY,       1,0.03165,1.80316,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 39,     1,   ACY,       1,0.02735,1.83481,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 40,     1,   ACY,       1,0.02251,1.86216,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 41,     1,   ACY,       1,0.01901,1.88467,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 42,     1,   ACY,       1,0.01541,1.90368,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 43,     1,   ACY,       1,0.01260,1.91909,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 44,     1,   ACY,       1,0.00972,1.93169,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 45,     1,   ACY,       1,0.00781,1.94141,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 46,     1,   ACY,       1,0.00671,1.94922,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 47,     1,   ACY,       1,0.00548,1.95593,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 48,     1,   ACY,       1,0.00412,1.96141,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 49,     1,   ACY,       1,0.00351,1.96553,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 50,     1,   ACY,       1,0.00255,1.96904,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 51,     1,   ACY,       1,0.00210,1.97159,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 52,     1,   ACY,       1,0.00172,1.97369,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 53,     1,   ACY,       1,0.00127,1.97541,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 54,     1,   ACY,       1,0.00099,1.97668,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 55,     1,   ACY,       1,0.00069,1.97767,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 56,     1,   ACY,       1,0.00054,1.97836,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 57,     1,   ACY,       1,0.00045,1.97890,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 58,     1,   ACY,       1,0.00034,1.97935,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1991, 1991, 59,    99,   ACY,       1,0.00130,1.97969,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 15,     1,   ACY,       1,0.00002,0.00000,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 16,     1,   ACY,       1,0.00026,0.00002,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 17,     1,   ACY,       1,0.00132,0.00028,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 18,     1,   ACY,       1,0.00914,0.00160,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 19,     1,   ACY,       1,0.02363,0.01074,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 20,     1,   ACY,       1,0.04031,0.03437,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 21,     1,   ACY,       1,0.06379,0.07468,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 22,     1,   ACY,       1,0.09879,0.13847,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 23,     1,   ACY,       1,0.12635,0.23726,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 24,     1,   ACY,       1,0.14250,0.36361,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 25,     1,   ACY,       1,0.14855,0.50611,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 26,     1,   ACY,       1,0.14801,0.65466,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 27,     1,   ACY,       1,0.13995,0.80267,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 28,     1,   ACY,       1,0.12841,0.94262,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 29,     1,   ACY,       1,0.11645,1.07103,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 30,     1,   ACY,       1,0.10335,1.18748,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 31,     1,   ACY,       1,0.08991,1.29083,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 32,     1,   ACY,       1,0.07881,1.38074,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 33,     1,   ACY,       1,0.06720,1.45955,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 34,     1,   ACY,       1,0.05866,1.52675,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 35,     1,   ACY,       1,0.04982,1.58541,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 36,     1,   ACY,       1,0.04277,1.63523,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 37,     1,   ACY,       1,0.03631,1.67800,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 38,     1,   ACY,       1,0.03060,1.71431,        RE,  estimate,    POL_20,   .,    0
    POL,     .,    .,     ., 1992, 1992, 39,     1,   ACY,       1,0.02555,1.74491,        RE,  estimate,    POL_20,   .,    0
